,title,reviews,scores,genres
10,"말랑이 온라인 - 말랑이 거래, 게임 만들기","일단 잠깐 말태기도 있었지만 제가 2년동안하고 잘 하고 있는 게임입니다!! 현질유도 없어서 너무 좋습니다. 템도 다양하고 예쁘고요 ~ 하지만 한정이 잘 안나온다는 것이 좀 아쉽네요 ㅎㅎ 일단 플레이어가 요구한 바를 빨리빨리 업뎃 해주셔서 넘 감사해요!! 콜북,친추,찾기기능 다 너무나 잘 쓰고 있답니다 🥰 정말정말루 채팅 기능만 생기면 좋겠네용 .. 그리고 요즘에도 사기거래가 꽤 있더라구요 .. 넘 재밌게 플레이 중이에요 감사합니당 ☺","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
11,"말랑이 온라인 - 말랑이 거래, 게임 만들기","너무 좋아요! 온라인으로 사람들끼리 물건을 거래 할수 있다니. 너무 좋습니다. 물건이 많은 상태에서 친구들과 같이하면 더 재미있구요. 그리고 자기가 직접 말랑이를 그릴수가 있어요! 심지어 한정 아이템이 있는데 잘 안 나오긴 하지만 값어치가 높아 게임을 할때 도움이 되요. 그런데 여기서 생겼으면 하는게 있어요. 그건 '보너스 팝' 재사용 시간 줄었으면 좋겠습니다. 500팝 얻으려면 30분 기다리고 광고보는게 너무 지루해요. 조금이라도 줄여주었으면 합니다. 아무튼 재미있고, 친구들과 하면 더 재미있어요! (주의 : 말랑이 사기 당할수 ...
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
12,"말랑이 온라인 - 말랑이 거래, 게임 만들기","제가 생각하는 것을 여기다가 말해보겠습니다, 저는 일단 복귀 유저인데 계정을 새로 팠습니다. 근데 출석체크를 하려고 전화번호를 입력했는데 전계정이라고 뜨더군요. 그래서 다른 번호로도 해봤는데 전계정에서 쓰던 번호라면서 자꾸 처음으로만 떠서 출석체크를 못 합니다. 이게 버그인 것 같아 제보 넣어봅니다. 그리고 추가해줬으면 하는 점, 거래창에서 검색 기능, 비밀방과 공개방, 채팅의 다양성 (채팅이 따로 생기거나 이모티콘 추가)이 필요한 것 같습니다. 출석체크에 대한 버그? 는 고쳐주시길 바랍니다.","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
13,"말랑이 온라인 - 말랑이 거래, 게임 만들기",안녕하세요! 말랑이 온라인 앱사용유저 입니다. 정말 이앱 진짜로 강추합니다. 그냥 집에서 심심할때 한번씩 해보시는거 추천드립니다. 그리고 모험에서 발판좀 옮기려고 하는데 갑자기 화면이 끊기더라고요 😅 이 부분만 수정해주시면 괜찮을것같아요! 그리고 거래할때 채팅기능도 추가해주셨으면 해요! 지금은 이모티콘이 생겨서 많이 개선은됐는데 이모티콘에 없는내용을 보내기위해 추가해주셨으면 해요!,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
14,"말랑이 온라인 - 말랑이 거래, 게임 만들기",컨텐츠를 계속 추가하려는 노력이 보여서 재미있게 잘 즐기고 있어요. 하지만 이용하면서 사기나 구걸이 너무 많아져 불편함도 아직 많습니다.. 개인 블랙리스트와 최근 거래내역을 5개정도 기록해주는 시스템이 추가된다면 사기당했더라도 나중엔 더 조심할 수 있을 것 같아요. 괜찮다면 고려 부탁드리겠습니다😭,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
15,"말랑이 온라인 - 말랑이 거래, 게임 만들기","넘넘 좋아요!! 일단 거래 할때도 재밌고 돈 모으는 재미도 있고 또 뽑는 재미도 있더라고요!! 하루에 한번씩은 꼭 하는 게임 이고, 엄청 좋은 한정을 얻었을때 기분이 너무 좋아요!! 광고는 1도 안나오는데 광고를 보고 500돈을 받을 수도 있어용 요즘 바빠서 힘들었는데 이거 하고 나니까 너무 행복해용♥ 장점은 많지만 단점은 없어여 그리고 말랑이 온라인에 미니게임도 많아서 엄청 좋아요! 그냥 점프랩 느낌? 그리고 요즘 업댓 많이해서 좋고요!! 이거 꼭 한번 깔아보세요! 완전 추천!!:)","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
16,"말랑이 온라인 - 말랑이 거래, 게임 만들기","이게임 완전 재밌어요 !! 근데 렉이느 버그좀 고쳐주시면 더 재밌게 플레이 할수있을 거 같아요❤ 1.출석체크 버그/제가 출석체크할려고 게임들어왔는데 500pop을 받아야되는데 그때 버그걸려서 출석보상 날라감 ㅠㅠ 2.거래의관한 렉/버그/제가 거래하는데 이게 계속 '입장중입니다.' 라는 글만 자꾸 뜨더라구요..그래서 앱을 나갓다 다시 들어가 봤는데도 안되고..그때 집에 있어서 집 인터넷 연결도 잘되있는데도 안되서 게임을 깔았다 지웠는데 되더라구요 그래서 이 2가지 버그/렉만 고쳐주시면 더 재밌게 플레이 할수 있을거 같아요! 저희를 위...
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
17,"말랑이 온라인 - 말랑이 거래, 게임 만들기",다양한 컬릭티로 힐링 게임으로하면 좋습니다. 심심할때나 우울할때 거래를하면서 풀 수 있을것 같아요.(제 의견) 그리고 어떤 중요한 날마다 또 다른 다양한 말랑이들을 만들어서 좋습니다. 귀엽고 움직이고 신기한 장난감들이 있고 이름도 독특해서 재밌습니다. 강추!!! (제 의견이니 좋게봐주세요.),"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
18,"말랑이 온라인 - 말랑이 거래, 게임 만들기","저는 이 게임이 제가 해본것, 제가 깐 것중 가장 재미있어요!하지만 1시간 2시간하면 재미있지만 너무 오래하다보면 금방 재미가 떨어지더라구요.. 그 1시간이 '모험을 떠나보세요!'랑 '거래'하는 것인데 전 주로 '모험을 떠나보세요!'를 해요. 하지만 게임이 그것밖에 없으니 재미도 금방 떨어지고, 팝 얻기도 힘들고..그래서 제 의견은 '모험을 떠나보세요!'말고 더 다양하고 재미있는 미니게임이 있으면 좋겠습니다! 그럼 다른 유저들도 팝 얻기도 좋고 게임도 다양해서 지루해지지 않을거 같아요! 지금까지 제 의견을 읽어주셔서 감사합니다~","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
19,"말랑이 온라인 - 말랑이 거래, 게임 만들기","이게임중에서안좋은점이있어요1.거래를할때물건을올려놓고뺄수없어서자꾸거절을하게되요.그리고2.거래하고말할때이모티콘이랑채팅말이있는데그냥채팅을자기가할수있는기능이있으면좋겠네요.3.프로필사진을직접!갤러리로고르면좋겠어요그거만고쳐주시면제가좋아하는게임중에1위에요!그리고맵이없어지는기분이드는데,,그냥나두시면좋겠어요지금이게임이좋아하는게임중에2위입니다재밌네요여러분이게임강추입니다너무재밌어요제가말한건만고쳐주세요!","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
20,"말랑이 온라인 - 말랑이 거래, 게임 만들기","너무좋아요!!! 저는 귀여운걸 좋아하는데♡♡, 이게임은 취향저격을넘어 심쿵사하게 만들어요!!♡♡♡ 한정판모으는 재미도 쏠쏠하고 직접 말랑이를 만들수도 있으니 너무 좋죠!!!♡♡♡ 이뿐인가요♡ 미니게임으로 POP을 모을수도 있고요, 직접 맵을 만들수도 있고♡♡ 강추!!!♡♡♡ 특히 저같이 귀여운거 좋아하시는 분들께!!! 그림 잘그리시는 분들께!!!","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
21,"말랑이 온라인 - 말랑이 거래, 게임 만들기",게임 자체가 거래하면서 템도 얻을 수 있고 좋은데 템을 많이 쌓다 보면 많아져서 템을 찾을 때 위치를 모르거나 찾는데 오래 걸리는 점이 불편하네요ㅠㅠ 말랑이 거래 템 옆에 템 검색 기능 있었으면 합니다ㅠㅠ 그렇다면 빠른 거래와 더 재미있는 거래를 많이 할 수 있을 것 같아요! 저의 의견 조금이라도 반영해 주시면 감사하겠습니다!,"<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
22,"말랑이 온라인 - 말랑이 거래, 게임 만들기","말랑이 온라인을 시작한지 6개월이 된 유저입니다. 먼저, 말랑이 거래를 할 때 채팅 기능과 이번에 새로 업데이트 된 검색 기능을 쓰니까 아주 편리합니다. 그리고 광고는 500팝 보상 받기에서만 볼 수 있어서 광고에 대한 불편한 점은 없는 거 같습니다. 이제 단점을 말하겠습니다. 가끔씩 말랑이 온라인에 사기를 치시는 분들이 종종 있습니다. 만약 사기를 당했을 때 1대1 채팅 같은 것으로 문의를 하는 기능이 생겼으면 좋겠습니다. 결론적으로, 저는 말랑이 온라인에 매우 만족합니다!! 이 게임 추천해요 :)","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
23,"말랑이 온라인 - 말랑이 거래, 게임 만들기","일단 게임은 다른 게임을 잊어버릴 정도로 재미있게 하고 있습니다!! 그런데 몇가지 아쉬운 점이 있습니다. 아쉬운 점 1 친추 기능이 있으면 합니다. 지인들도 이 게임을 하는데 지인들과 같이 게임을 할 수 없습니다. 2. 한정이 나올 확률이 너무 적습니다. 3. 신고기능이 있으면 합니다. 거래를 하려고 만든 방에 사람들이 자랑만 하고 나가버립니다. 이런것은 신고를 하면 정지등을 먹을 수 있도록 하면 좋겠습니다 4. 채팅기능이 있으면 좋겠습니다. 찾기가 시간이 걸리는데 사람들이 그냥 거래를 취소해 버립니다. 이런 경우가 너무 많습니다....
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
24,"말랑이 온라인 - 말랑이 거래, 게임 만들기","너무너무 재밌게 플레이하고 있는 한 유저입니다! 이쁜 말랑이들도 많고 한정판 모으는 재미도 쏠쏠해서 잘 하고 있어요! 근데 공식 유튜브에 모험 팝이 2배라고 되어있는데 왜 성공했을때 100팝, 1등했을때 200팝만 주는건지 모르겠네요?...ㅜㅠ 저만 그런진 모르겠는데 업데이트 분명 어제 했는데도 이러네요 버그라면 빨리 해결해 주시면 좋겠습니다!","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
25,"말랑이 온라인 - 말랑이 거래, 게임 만들기","안녕하세요 이것을 몇년 동안한 유저입니다 일단이게임은 정말 재밌고 올해 업데이트되서 친추 기능도 생겼고 광고 보고 500코엔도 받을수있어서 좋습니다 그런데 단점?이 조금있어요 1.탬을 뺄수없다 상대방이 좋은템을 냈는데 잘못내서 거절을해야하는상황이 되요...그레서 뺄수 있는기능을 만들어주세욤 ! 2.채팅을 하면좋겠다 손이느리고 물건을 찾느라 상대방이 거절하는경우가있더라구요...채팅하는것을 만들어 주세여! 3.거래중에 물건을 찾는 게 있었으면 좋겠다 거래중에 물건을 못찾아서 거절 하는경우가있어요... 그리고 미션을해서 돈을 받거나 팔아...
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
26,"말랑이 온라인 - 말랑이 거래, 게임 만들기","안녕하세요. 처음으로 리뷰를 남겨봅니다. 왜냐면 어제 들어갔는데 한정말랑이들이 사라졌습니다. 설날한정들은 다 사라지고 은도끼 송편도 사라졌습니다. 그리고 렉이 너무 많이 걸립니다. 예를 들어 추가,거절,수락 버튼이 안 보이는 경우나 둘다 수락을 눌렀는데 수락이 안돼서 어쩔수없이 거절하게 되는 경우가 있습니다. 이런 렉들도 고쳐주시고 제 계정도 고쳐주세요.","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
27,"말랑이 온라인 - 말랑이 거래, 게임 만들기","예전엔 초보라서 잘 몰랐는데 지금은 많이 플레이 하고 있습니다! 장점: 광고도 보고, 모험도 해서 팝을 쉽게 많이 모을 수 있다, 말랑이를 모으는게 재밌다(?) 단점: 거래할 때 채팅 기능이 없다, 그리고 종종 접는 분들이 있으신데 그때 접지 말고 응원해 드리고 싶은데(?) 이모티콘에 화이팅이나 죄송합니다, 같은 다른 말도 추가해 줬으면 합니다! 긴글 읽어주셔서 감사합니당","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
28,"말랑이 온라인 - 말랑이 거래, 게임 만들기","심심할때 하면 시간 순삭입니다. 말랑이 뽑는맛에 이게임 하는중이고요. 출석보상도 넉넉하게 줍니다. 하지만 장점도 있지만 단점도 당연히 있겠죠? 업데이트 정말 자주합니다. 버그도 좀 있고요. 하지만 괜찮습니다. 유저들 말에 귀 귀울어주고, 열심히 하는것이 눈에 보이니까요:) 근데 이것만금은 나오지 않았으면 하는것이 하나 있습니다. 바로 현질 시스템입니다. 전 다른게임들도 되게 자주 해왔습니다. 그러니 제가 떠난 게임들도 많겠죠? 그 게임들 공통점이 쉽게 질려버리거나, 현질러 유저들과 무과금 유저들을 차별한다는 것 인데요. 저는 말랑이...
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
29,"말랑이 온라인 - 말랑이 거래, 게임 만들기","장점 1.진짜 너무 자유롭고 귀여운 말랑이나 귀여운 물건들이 많아서 너무 좋은 것 같아요! 2.또 자신이 직접 말랑이를 그려서 보내서 뽑히면 신상으로 나올 수 있다는 점도 너무 좋은 것 같아요..! 3.게임도 재밌고 귀여워요!! 다만...사람들을 쉽게 신고할 수 있는 게 생기면 좋겠습니다! ♦♦*또, 이건 제가 너무 있으면 좋겠는 기능인데, 말랑이 보관함에서 자신의 말랑이가 전체 몇 개인지 위에 띄워주고, 또 예를 들어.. /전체/기본/한정/특별/ 이런식으루 나눠서도 볼 수 있음 좋겠어요..!*♦♦ 그리고 이 앱은 절대..! 현질 ...
전체 리뷰","<div class=""pf5lIe""><div aria-label=""별표 5개 만점에 4.8개를 받았습니다."" role=""img""><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""vQHuPe bUWb7c""></div><div class=""L0jl5e bUWb7c cm4lTe""><div class=""vQHuPe bUWb7c D3FNOd"" style=""width: 81.25%""></div></div></div></div>",시뮬레이션
